"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18119","PASO DE LOS LIBRES",2019-01-01,85864
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18119","PASO DE LOS LIBRES",2020-01-01,80415
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18119","PASO DE LOS LIBRES",2021-01-01,79571
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18119","PASO DE LOS LIBRES",2022-01-01,82263
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18119","PASO DE LOS LIBRES",2023-01-01,86356
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18119","PASO DE LOS LIBRES",2024-01-01,85392
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2008-01-01,3907
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2009-01-01,3584
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2010-01-01,3082
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2011-01-01,5012
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2012-01-01,5295
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2013-01-01,6081
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2014-01-01,6896
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2015-01-01,6688
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2016-01-01,6905
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2017-01-01,7189
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2018-01-01,6967
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2019-01-01,6881
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2020-01-01,6604
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2021-01-01,6371
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2022-01-01,6226
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2023-01-01,5970
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18126","SALADAS",2024-01-01,6396
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2008-01-01,1754
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2009-01-01,1690
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2010-01-01,2606
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2011-01-01,2348
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2012-01-01,2103
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2013-01-01,2649
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2014-01-01,2812
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2015-01-01,2889
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2016-01-01,3150
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2017-01-01,3214
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2018-01-01,3152
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2019-01-01,3430
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2020-01-01,3410
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2021-01-01,3420
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2022-01-01,3049
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2023-01-01,3692
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18133","SAN COSME",2024-01-01,3976
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2008-01-01,11098
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2009-01-01,11770
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2010-01-01,11473
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2011-01-01,11825
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2012-01-01,10942
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2013-01-01,12908
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2014-01-01,14545
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2015-01-01,14779
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2016-01-01,15872
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2017-01-01,16225
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2018-01-01,16148
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2019-01-01,16376
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2020-01-01,16449
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2021-01-01,16911
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2022-01-01,17729
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2023-01-01,19329
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18140","SAN LUIS DEL PALMAR",2024-01-01,21109
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2008-01-01,24647
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2009-01-01,22604
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2010-01-01,22231
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2011-01-01,23375
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2012-01-01,29276
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2013-01-01,32134
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2014-01-01,35269
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2015-01-01,40219
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2016-01-01,37038
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2017-01-01,37118
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2018-01-01,36825
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2019-01-01,36710
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2020-01-01,37651
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2021-01-01,38700
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2022-01-01,38507
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2023-01-01,39137
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2024-01-01,38709
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2008-01-01,4839
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2009-01-01,3620
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2010-01-01,2797
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2011-01-01,2743
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2012-01-01,4046
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2013-01-01,4274
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2014-01-01,4366
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2015-01-01,5135
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2016-01-01,5030
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2017-01-01,5013
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2018-01-01,5024
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2019-01-01,5115
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2020-01-01,4842
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2021-01-01,5201
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2022-01-01,5600
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2023-01-01,5959
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18154","SAN MIGUEL",2024-01-01,6468
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2008-01-01,8421
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2009-01-01,7101
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2010-01-01,8574
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2011-01-01,8781
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2012-01-01,11106
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2013-01-01,13003
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2014-01-01,13940
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2015-01-01,13145
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2016-01-01,13736
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2017-01-01,13125
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2018-01-01,13893
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2019-01-01,13593
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2020-01-01,13611
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2021-01-01,13268
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2022-01-01,11043
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2023-01-01,12861
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18161","SAN ROQUE",2024-01-01,13379
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2008-01-01,12437
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2009-01-01,14259
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2010-01-01,13213
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2011-01-01,14992
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2012-01-01,16538
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2013-01-01,17561
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2014-01-01,19195
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2015-01-01,21685
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2016-01-01,20452
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2017-01-01,19273
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2018-01-01,19646
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2019-01-01,18685
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2020-01-01,18790
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2021-01-01,19101
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2022-01-01,17538
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2023-01-01,17351
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2024-01-01,17529
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2008-01-01,74322
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2009-01-01,71615
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2010-01-01,71434
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2011-01-01,52731
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2012-01-01,64686
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2013-01-01,63204
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2014-01-01,67749
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2015-01-01,82145
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2016-01-01,72123
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2017-01-01,70075
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2018-01-01,69856
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2019-01-01,70619
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2020-01-01,71658
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2021-01-01,68018
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2022-01-01,71151
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2023-01-01,78917
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","18175","SAUCE",2024-01-01,73095
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2008-01-01,7667
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2009-01-01,10386
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2010-01-01,10388
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2011-01-01,10917
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2012-01-01,8738
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2013-01-01,12558
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2014-01-01,15283
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2015-01-01,17164
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2016-01-01,18297
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2017-01-01,20466
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2018-01-01,22125
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2019-01-01,24118
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2020-01-01,23501
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2021-01-01,22530
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2022-01-01,21374
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2023-01-01,23307
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22007","ALMIRANTE BROWN",2024-01-01,23174
1,"Ovinos - Lana y Carne",18,"Ovino","Stock al 31-03","cabezas","SENASA","Anual","Nacional","DEPARTAMENTO","22014","BERMEJO",2008-01-01,4155
